ID,count_00,count_01,count_02,count_03,count_04,count_05,count_06,count_07,count_08,count_09,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,sum,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17
MET14_0062_t,341,0,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,97,0,1511,22.57,0,0,0,0,0,0,0,0,0,0,0,0,71.01,0,0,6.42,0
MET15_0000_t,1637,0,0,0,634,726,0,1422,0,0,0,0,0,0,0,0,0,573,4992,32.79,0,0,0,12.7,14.54,0,28.49,0,0,0,0,0,0,0,0,0,11.48
MET15_0001_t,1795,0,0,0,910,714,0,3737,223,0,0,0,0,0,0,0,0,790,8169,21.97,0,0,0,11.14,8.74,0,45.75,2.73,0,0,0,0,0,0,0,0,9.67
MET17_0004_t,0,0,0,0,245,184,1270,0,0,261,0,0,0,0,0,0,0,0,1960,0,0,0,0,12.5,9.39,64.8,0,0,13.32,0,0,0,0,0,0,0,0
MET17_0001_t,0,0,0,0,221,387,1162,0,0,347,0,0,0,0,0,0,0,0,2117,0,0,0,0,10.44,18.28,54.89,0,0,16.39,0,0,0,0,0,0,0,0
MET17_0000_t,0,0,0,0,130,193,1029,0,0,114,0,0,0,0,0,0,68,0,1534,0,0,0,0,8.47,12.58,67.08,0,0,7.43,0,0,0,0,0,0,4.43,0
MET17_0002_t,0,0,0,0,271,312,830,0,0,404,0,139,0,0,0,0,0,0,1956,0,0,0,0,13.85,15.95,42.43,0,0,20.65,0,7.11,0,0,0,0,0,0
MET17_0003_t,0,0,0,0,188,175,840,0,0,316,0,141,0,0,0,0,0,0,1660,0,0,0,0,11.33,10.54,50.6,0,0,19.04,0,8.49,0,0,0,0,0,0
MET20_0005_t,39,0,97,0,46,0,47,77,0,87,0,0,0,0,0,0,249,0,642,6.07,0,15.11,0,7.17,0,7.32,11.99,0,13.55,0,0,0,0,0,0,38.79,0
MET20_0014_t,0,0,56,0,48,0,0,216,0,207,38,0,0,0,0,0,101,0,666,0,0,8.41,0,7.21,0,0,32.43,0,31.08,5.71,0,0,0,0,0,15.17,0
MET20_0008_t,0,0,63,0,76,0,65,223,0,330,64,0,0,0,0,0,0,0,821,0,0,7.67,0,9.26,0,7.92,27.16,0,40.19,7.8,0,0,0,0,0,0,0
MET20_0018_t,21,0,0,0,71,0,80,158,0,442,0,0,0,0,0,0,0,0,772,2.72,0,0,0,9.2,0,10.36,20.47,0,57.25,0,0,0,0,0,0,0,0
MET20_0003_t,0,0,53,0,64,0,68,58,0,87,0,0,0,0,0,0,339,0,669,0,0,7.92,0,9.57,0,10.16,8.67,0,13,0,0,0,0,0,0,50.67,0
MET20_0011_t,0,0,0,0,40,0,50,168,0,222,40,0,0,0,0,0,165,0,685,0,0,0,0,5.84,0,7.3,24.53,0,32.41,5.84,0,0,0,0,0,24.09,0
MET20_0023_t,590,0,251,1972,474,0,0,0,689,0,0,0,0,0,0,0,0,0,3976,14.84,0,6.31,49.6,11.92,0,0,0,17.33,0,0,0,0,0,0,0,0,0
MET20_0006_t,50,0,78,0,106,0,0,187,0,135,67,0,0,0,0,0,74,0,697,7.17,0,11.19,0,15.21,0,0,26.83,0,19.37,9.61,0,0,0,0,0,10.62,0
MET20_0009_t,0,0,51,0,115,0,54,277,0,248,65,0,0,0,0,0,0,0,810,0,0,6.3,0,14.2,0,6.67,34.2,0,30.62,8.02,0,0,0,0,0,0,0
MET20_0015_t,0,0,58,0,82,0,67,197,0,325,32,0,0,0,0,0,0,0,761,0,0,7.62,0,10.78,0,8.8,25.89,0,42.71,4.2,0,0,0,0,0,0,0
MET20_0012_t,0,0,0,0,403,0,404,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,49.94,0,50.06,0,0,0,0,0,0,0,0,0,0,0
MET20_0024_t,81,0,85,1072,348,0,0,0,199,0,0,0,0,0,0,0,0,0,1785,4.54,0,4.76,60.06,19.5,0,0,0,11.15,0,0,0,0,0,0,0,0,0
MET20_0000_t,0,0,204,0,83,0,0,382,55,0,64,0,0,0,0,0,0,0,788,0,0,25.89,0,10.53,0,0,48.48,6.98,0,8.12,0,0,0,0,0,0,0
MET20_0016_t,0,0,0,0,71,0,59,248,0,400,0,0,0,0,0,0,0,0,778,0,0,0,0,9.13,0,7.58,31.88,0,51.41,0,0,0,0,0,0,0,0
MET20_0002_t,0,0,48,0,76,0,0,67,0,233,62,0,0,0,0,0,264,0,750,0,0,6.4,0,10.13,0,0,8.93,0,31.07,8.27,0,0,0,0,0,35.2,0
MET20_0017_t,0,0,0,0,69,0,59,133,0,266,39,0,0,0,0,0,121,0,687,0,0,0,0,10.04,0,8.59,19.36,0,38.72,5.68,0,0,0,0,0,17.61,0
MET20_0025_t,429,0,277,1789,476,0,0,0,732,0,0,0,0,0,0,0,0,0,3703,11.59,0,7.48,48.31,12.85,0,0,0,19.77,0,0,0,0,0,0,0,0,0
MET20_0013_t,0,0,0,0,229,0,161,107,0,124,63,0,0,0,0,0,0,0,684,0,0,0,0,33.48,0,23.54,15.64,0,18.13,9.21,0,0,0,0,0,0,0
MET20_0007_t,35,0,97,0,84,0,76,95,0,146,0,0,0,0,0,0,199,0,732,4.78,0,13.25,0,11.48,0,10.38,12.98,0,19.95,0,0,0,0,0,0,27.19,0
MET20_0004_t,0,0,90,0,82,0,43,58,0,87,40,0,0,0,0,0,219,0,619,0,0,14.54,0,13.25,0,6.95,9.37,0,14.05,6.46,0,0,0,0,0,35.38,0
MET20_0010_t,32,0,78,0,82,0,95,155,0,247,0,0,0,0,0,0,84,0,773,4.14,0,10.09,0,10.61,0,12.29,20.05,0,31.95,0,0,0,0,0,0,10.87,0
MET21_0008_t,79,0,180,0,113,150,52,0,41,0,0,0,0,0,0,102,0,0,717,11.02,0,25.1,0,15.76,20.92,7.25,0,5.72,0,0,0,0,0,0,14.23,0,0
MET21_0006_t,108,0,249,0,0,82,0,0,48,0,0,0,0,76,0,158,0,0,721,14.98,0,34.54,0,0,11.37,0,0,6.66,0,0,0,0,10.54,0,21.91,0,0
MET21_0004_t,121,0,387,0,0,0,0,0,41,0,0,0,0,52,0,108,0,0,709,17.07,0,54.58,0,0,0,0,0,5.78,0,0,0,0,7.33,0,15.23,0,0
MET21_0012_t,64,0,174,0,106,240,0,0,61,0,0,0,0,0,0,68,0,0,713,8.98,0,24.4,0,14.87,33.66,0,0,8.56,0,0,0,0,0,0,9.54,0,0
MET21_0002_t,206,0,654,0,248,966,0,0,0,0,0,0,0,151,0,239,0,0,2464,8.36,0,26.54,0,10.06,39.2,0,0,0,0,0,0,0,6.13,0,9.7,0,0
MET21_0005_t,51,0,333,0,83,73,0,0,65,0,0,0,0,0,0,70,0,0,675,7.56,0,49.33,0,12.3,10.81,0,0,9.63,0,0,0,0,0,0,10.37,0,0
MET21_0001_t,276,0,604,0,391,1289,0,0,0,0,0,0,0,103,0,249,0,0,2912,9.48,0,20.74,0,13.43,44.27,0,0,0,0,0,0,0,3.54,0,8.55,0,0
MET21_0007_t,78,0,61,0,172,106,92,0,0,0,0,0,0,0,48,102,0,0,659,11.84,0,9.26,0,26.1,16.08,13.96,0,0,0,0,0,0,0,7.28,15.48,0,0
MET21_0000_t,397,0,655,0,247,628,0,0,0,0,0,0,0,136,0,145,0,0,2208,17.98,0,29.66,0,11.19,28.44,0,0,0,0,0,0,0,6.16,0,6.57,0,0
MET21_0010_t,86,0,306,0,105,99,0,0,0,0,0,0,0,0,0,77,0,0,673,12.78,0,45.47,0,15.6,14.71,0,0,0,0,0,0,0,0,0,11.44,0,0
MET21_0009_t,152,0,326,0,123,0,0,0,0,0,0,0,0,57,0,47,0,0,705,21.56,0,46.24,0,17.45,0,0,0,0,0,0,0,0,8.09,0,6.67,0,0
MET21_0011_t,0,0,395,0,97,0,0,0,33,0,0,0,0,46,0,69,0,0,640,0,0,61.72,0,15.16,0,0,0,5.16,0,0,0,0,7.19,0,10.78,0,0
MET24_0000_t,79,0,68,1118,316,111,0,0,0,0,0,0,0,0,205,0,0,203,2100,3.76,0,3.24,53.24,15.05,5.29,0,0,0,0,0,0,0,0,9.76,0,0,9.67
MET24_0001_t,0,0,251,1638,352,0,0,0,0,0,0,0,0,0,0,0,86,227,2554,0,0,9.83,64.13,13.78,0,0,0,0,0,0,0,0,0,0,0,3.37,8.89
MET26_0000_t,390,0,0,0,368,1155,0,386,0,612,306,0,0,0,0,274,0,0,3491,11.17,0,0,0,10.54,33.09,0,11.06,0,17.53,8.77,0,0,0,0,7.85,0,0
MET28_0013_t,0,0,0,214,193,0,0,0,0,0,0,0,0,0,69,0,0,171,647,0,0,0,33.08,29.83,0,0,0,0,0,0,0,0,0,10.66,0,0,26.43
MET28_0005_t,0,0,0,694,125,0,0,0,0,0,0,0,0,0,73,0,0,64,956,0,0,0,72.59,13.08,0,0,0,0,0,0,0,0,0,7.64,0,0,6.69
MET28_0003_t,0,0,0,532,177,0,0,0,0,0,0,0,0,0,90,0,0,110,909,0,0,0,58.53,19.47,0,0,0,0,0,0,0,0,0,9.9,0,0,12.1
MET28_0004_t,0,0,0,545,159,0,0,0,0,0,0,0,0,0,62,0,0,76,842,0,0,0,64.73,18.88,0,0,0,0,0,0,0,0,0,7.36,0,0,9.03
MET28_0008_t,0,0,0,632,181,0,0,0,0,0,0,0,0,0,58,0,0,86,957,0,0,0,66.04,18.91,0,0,0,0,0,0,0,0,0,6.06,0,0,8.99
MET28_0015_t,0,0,23,475,99,0,0,0,0,0,0,0,0,0,40,0,0,58,695,0,0,3.31,68.35,14.24,0,0,0,0,0,0,0,0,0,5.76,0,0,8.35
MET28_0009_t,0,0,0,421,142,0,0,0,0,0,0,0,0,0,41,0,0,52,656,0,0,0,64.18,21.65,0,0,0,0,0,0,0,0,0,6.25,0,0,7.93
MET28_0018_t,0,0,0,660,164,0,0,0,0,0,0,0,0,0,70,0,0,70,964,0,0,0,68.46,17.01,0,0,0,0,0,0,0,0,0,7.26,0,0,7.26
MET28_0006_t,0,0,0,701,154,0,0,0,0,0,0,0,0,0,52,0,0,46,953,0,0,0,73.56,16.16,0,0,0,0,0,0,0,0,0,5.46,0,0,4.83
MET28_0007_t,0,0,0,513,79,0,0,0,0,0,0,0,0,0,27,0,0,103,722,0,0,0,71.05,10.94,0,0,0,0,0,0,0,0,0,3.74,0,0,14.27
MET28_0000_t,0,0,52,748,116,0,0,0,0,0,0,0,0,0,43,0,0,49,1008,0,0,5.16,74.21,11.51,0,0,0,0,0,0,0,0,0,4.27,0,0,4.86
MET28_0001_t,0,0,0,597,141,0,0,0,0,0,0,0,0,0,44,0,0,61,843,0,0,0,70.82,16.73,0,0,0,0,0,0,0,0,0,5.22,0,0,7.24
MET28_0010_t,0,0,51,624,122,0,0,0,0,0,0,0,0,0,83,0,0,55,935,0,0,5.45,66.74,13.05,0,0,0,0,0,0,0,0,0,8.88,0,0,5.88
MET28_0017_t,0,0,0,517,131,0,0,0,0,0,0,0,0,0,0,0,0,45,693,0,0,0,74.6,18.9,0,0,0,0,0,0,0,0,0,0,0,0,6.49
MET28_0014_t,0,0,0,420,141,0,0,0,0,0,0,0,0,0,146,0,0,63,770,0,0,0,54.55,18.31,0,0,0,0,0,0,0,0,0,18.96,0,0,8.18
MET28_0019_t,0,0,0,549,81,0,0,0,0,0,0,0,0,0,40,0,0,38,708,0,0,0,77.54,11.44,0,0,0,0,0,0,0,0,0,5.65,0,0,5.37
MET28_0016_t,0,0,0,539,154,0,0,0,0,0,0,0,0,0,43,0,0,66,802,0,0,0,67.21,19.2,0,0,0,0,0,0,0,0,0,5.36,0,0,8.23
MET28_0011_t,0,0,0,543,169,0,0,0,0,0,0,0,0,0,82,0,0,41,835,0,0,0,65.03,20.24,0,0,0,0,0,0,0,0,0,9.82,0,0,4.91
MET28_0002_t,0,0,68,634,159,0,0,0,0,0,0,0,0,0,84,0,0,74,1019,0,0,6.67,62.22,15.6,0,0,0,0,0,0,0,0,0,8.24,0,0,7.26
MET28_0012_t,0,0,0,309,226,0,0,0,0,0,0,0,0,0,81,0,0,237,853,0,0,0,36.23,26.49,0,0,0,0,0,0,0,0,0,9.5,0,0,27.78
MET29_0002_t,151,0,314,0,491,0,0,161,0,0,173,0,0,0,0,0,889,0,2179,6.93,0,14.41,0,22.53,0,0,7.39,0,0,7.94,0,0,0,0,0,40.8,0
MET29_0001_t,100,0,231,0,335,0,0,142,0,0,136,0,0,0,0,0,810,0,1754,5.7,0,13.17,0,19.1,0,0,8.1,0,0,7.75,0,0,0,0,0,46.18,0
MET29_0003_t,123,0,592,0,0,0,0,242,0,0,213,0,0,0,0,270,664,0,2104,5.85,0,28.14,0,0,0,0,11.5,0,0,10.12,0,0,0,0,12.83,31.56,0
MET29_0000_t,128,0,577,0,0,0,0,225,0,0,311,0,0,0,0,205,748,0,2194,5.83,0,26.3,0,0,0,0,10.26,0,0,14.18,0,0,0,0,9.34,34.09,0
MET31_0003_t,302,0,510,96,205,0,231,383,0,0,208,0,0,0,0,0,719,0,2654,11.38,0,19.22,3.62,7.72,0,8.7,14.43,0,0,7.84,0,0,0,0,0,27.09,0
MET31_0000_t,363,0,1175,94,362,0,0,680,0,0,281,0,0,0,0,0,884,0,3839,9.46,0,30.61,2.45,9.43,0,0,17.71,0,0,7.32,0,0,0,0,0,23.03,0
MET31_0001_t,118,0,356,0,316,0,0,163,0,0,119,0,0,0,0,0,264,0,1336,8.83,0,26.65,0,23.65,0,0,12.2,0,0,8.91,0,0,0,0,0,19.76,0
MET31_0002_t,164,0,453,39,195,0,0,193,0,0,165,0,0,0,0,0,232,0,1441,11.38,0,31.44,2.71,13.53,0,0,13.39,0,0,11.45,0,0,0,0,0,16.1,0
MET33_0002_t,597,0,237,0,491,419,0,0,0,0,197,0,0,0,0,301,0,0,2242,26.63,0,10.57,0,21.9,18.69,0,0,0,0,8.79,0,0,0,0,13.43,0,0
MET33_0000_t,1290,0,328,0,1051,684,0,0,0,0,398,0,0,0,0,578,0,0,4329,29.8,0,7.58,0,24.28,15.8,0,0,0,0,9.19,0,0,0,0,13.35,0,0
MET33_0001_t,495,0,322,0,1331,877,0,0,0,0,481,0,0,0,0,702,0,0,4208,11.76,0,7.65,0,31.63,20.84,0,0,0,0,11.43,0,0,0,0,16.68,0,0
MET34_0000_t,184,0,86,0,304,0,0,0,0,0,418,0,0,0,0,278,0,92,1362,13.51,0,6.31,0,22.32,0,0,0,0,0,30.69,0,0,0,0,20.41,0,6.75
MET35_0003_t,352,0,1271,0,110,0,0,0,0,0,0,0,0,0,0,113,0,0,1846,19.07,0,68.85,0,5.96,0,0,0,0,0,0,0,0,0,0,6.12,0,0
MET35_0002_t,874,0,2348,0,317,0,0,0,0,0,0,0,0,0,0,229,0,0,3768,23.2,0,62.31,0,8.41,0,0,0,0,0,0,0,0,0,0,6.08,0,0
MET35_0001_t,985,0,2629,0,459,0,0,0,0,0,0,0,0,0,0,327,0,0,4400,22.39,0,59.75,0,10.43,0,0,0,0,0,0,0,0,0,0,7.43,0,0
MET35_0004_t,242,0,2872,0,325,0,0,0,0,0,0,0,0,0,0,305,0,0,3744,6.46,0,76.71,0,8.68,0,0,0,0,0,0,0,0,0,0,8.15,0,0
MET35_0000_t,308,0,2965,0,472,0,0,0,0,0,0,0,0,0,0,463,0,0,4208,7.32,0,70.46,0,11.22,0,0,0,0,0,0,0,0,0,0,11,0,0
MET36_0010_t,0,0,244,1703,424,0,0,0,228,0,0,0,353,0,438,0,0,296,3686,0,0,6.62,46.2,11.5,0,0,0,6.19,0,0,0,9.58,0,11.88,0,0,8.03
MET36_0009_t,0,0,383,0,457,0,267,0,381,0,0,0,823,0,222,0,0,420,2953,0,0,12.97,0,15.48,0,9.04,0,12.9,0,0,0,27.87,0,7.52,0,0,14.22
MET36_0002_t,0,0,0,1564,457,0,0,0,260,0,0,0,148,0,404,0,0,431,3264,0,0,0,47.92,14,0,0,0,7.97,0,0,0,4.53,0,12.38,0,0,13.2
MET36_0011_t,0,0,443,0,524,435,933,0,350,0,0,0,270,0,0,0,0,387,3342,0,0,13.26,0,15.68,13.02,27.92,0,10.47,0,0,0,8.08,0,0,0,0,11.58
MET36_0000_t,206,0,0,1312,356,0,0,0,0,0,0,0,430,0,356,0,0,327,2987,6.9,0,0,43.92,11.92,0,0,0,0,0,0,0,14.4,0,11.92,0,0,10.95
MET36_0004_t,236,0,0,1860,324,0,0,0,0,0,0,0,571,0,0,0,0,204,3195,7.39,0,0,58.22,10.14,0,0,0,0,0,0,0,17.87,0,0,0,0,6.38
MET36_0013_t,0,0,394,0,539,395,654,0,355,0,0,0,508,0,0,0,0,461,3306,0,0,11.92,0,16.3,11.95,19.78,0,10.74,0,0,0,15.37,0,0,0,0,13.94
MET36_0015_t,82,0,0,0,206,106,120,0,123,0,0,0,18,0,0,0,0,78,733,11.19,0,0,0,28.1,14.46,16.37,0,16.78,0,0,0,2.46,0,0,0,0,10.64
MET36_0006_t,0,0,0,1600,360,0,0,0,187,0,0,0,198,0,327,0,0,228,2900,0,0,0,55.17,12.41,0,0,0,6.45,0,0,0,6.83,0,11.28,0,0,7.86
MET36_0008_t,231,0,225,650,729,0,0,0,0,0,0,0,753,0,383,0,0,0,2971,7.78,0,7.57,21.88,24.54,0,0,0,0,0,0,0,25.35,0,12.89,0,0,0
MET36_0003_t,575,0,0,0,409,0,593,0,520,0,0,0,658,0,226,0,0,516,3497,16.44,0,0,0,11.7,0,16.96,0,14.87,0,0,0,18.82,0,6.46,0,0,14.76
MET36_0001_t,574,0,0,0,787,0,725,0,367,0,0,0,151,0,141,0,0,413,3158,18.18,0,0,0,24.92,0,22.96,0,11.62,0,0,0,4.78,0,4.46,0,0,13.08
MET36_0005_t,600,0,0,0,450,0,392,0,424,0,0,0,722,0,248,0,0,444,3280,18.29,0,0,0,13.72,0,11.95,0,12.93,0,0,0,22.01,0,7.56,0,0,13.54
MET36_0007_t,473,0,429,0,523,0,1166,0,0,0,0,0,187,0,91,0,0,449,3318,14.26,0,12.93,0,15.76,0,35.14,0,0,0,0,0,5.64,0,2.74,0,0,13.53
MET36_0014_t,0,0,68,0,115,79,235,0,51,0,0,0,62,0,0,0,0,81,691,0,0,9.84,0,16.64,11.43,34.01,0,7.38,0,0,0,8.97,0,0,0,0,11.72
MET36_0012_t,0,0,0,1315,387,97,0,0,208,0,0,0,388,0,385,0,0,261,3041,0,0,0,43.24,12.73,3.19,0,0,6.84,0,0,0,12.76,0,12.66,0,0,8.58
MET37_0002_t,0,0,0,0,1606,0,555,0,0,0,276,1054,0,0,240,408,0,376,4515,0,0,0,0,35.57,0,12.29,0,0,0,6.11,23.34,0,0,5.32,9.04,0,8.33
MET37_0003_t,0,0,0,796,1851,0,495,344,0,0,456,631,0,0,0,457,0,422,5452,0,0,0,14.6,33.95,0,9.08,6.31,0,0,8.36,11.57,0,0,0,8.38,0,7.74
MET39_0001_t,168,0,147,92,608,101,0,0,0,0,0,0,0,148,0,0,0,108,1372,12.24,0,10.71,6.71,44.31,7.36,0,0,0,0,0,0,0,10.79,0,0,0,7.87
MET39_0003_t,323,0,0,92,484,77,0,0,84,0,0,0,0,0,0,150,0,0,1210,26.69,0,0,7.6,40,6.36,0,0,6.94,0,0,0,0,0,0,12.4,0,0
MET39_0000_t,297,0,160,105,392,105,0,0,0,0,0,0,0,0,0,153,0,85,1297,22.9,0,12.34,8.1,30.22,8.1,0,0,0,0,0,0,0,0,0,11.8,0,6.55
MET39_0002_t,317,0,166,0,287,556,0,0,55,0,0,0,0,0,0,250,0,0,1631,19.44,0,10.18,0,17.6,34.09,0,0,3.37,0,0,0,0,0,0,15.33,0,0
MET40_0000_t,1335,0,0,0,847,681,0,2060,464,0,0,0,0,0,0,535,0,0,5922,22.54,0,0,0,14.3,11.5,0,34.79,7.84,0,0,0,0,0,0,9.03,0,0
MET40_0001_t,1323,0,0,0,506,810,0,695,203,0,455,0,0,0,0,363,0,0,4355,30.38,0,0,0,11.62,18.6,0,15.96,4.66,0,10.45,0,0,0,0,8.34,0,0
MET41_0000_t,319,0,1000,0,0,0,0,444,328,0,0,0,0,0,0,291,334,0,2716,11.75,0,36.82,0,0,0,0,16.35,12.08,0,0,0,0,0,0,10.71,12.3,0
MET42_0004_t,53,0,0,261,91,0,0,0,75,0,0,0,0,0,129,0,39,0,648,8.18,0,0,40.28,14.04,0,0,0,11.57,0,0,0,0,0,19.91,0,6.02,0
MET42_0000_t,113,74,103,371,118,0,0,0,178,0,0,0,0,0,76,0,0,0,1033,10.94,7.16,9.97,35.91,11.42,0,0,0,17.23,0,0,0,0,0,7.36,0,0,0
MET42_0001_t,103,44,0,400,145,0,0,0,161,0,0,0,0,0,111,0,55,0,1019,10.11,4.32,0,39.25,14.23,0,0,0,15.8,0,0,0,0,0,10.89,0,5.4,0
MET42_0007_t,116,43,0,382,94,0,0,0,157,0,0,0,0,0,127,0,59,0,978,11.86,4.4,0,39.06,9.61,0,0,0,16.05,0,0,0,0,0,12.99,0,6.03,0
MET42_0005_t,102,48,0,301,129,0,0,0,195,0,0,0,0,0,116,0,131,0,1022,9.98,4.7,0,29.45,12.62,0,0,0,19.08,0,0,0,0,0,11.35,0,12.82,0
MET42_0002_t,139,68,132,335,199,0,0,0,152,0,0,0,0,0,112,0,0,0,1137,12.23,5.98,11.61,29.46,17.5,0,0,0,13.37,0,0,0,0,0,9.85,0,0,0
MET42_0008_t,127,69,0,409,84,0,0,0,95,0,0,0,0,0,168,0,0,0,952,13.34,7.25,0,42.96,8.82,0,0,0,9.98,0,0,0,0,0,17.65,0,0,0
MET42_0003_t,149,62,109,282,155,0,0,0,167,0,0,0,0,0,149,0,0,0,1073,13.89,5.78,10.16,26.28,14.45,0,0,0,15.56,0,0,0,0,0,13.89,0,0,0
MET42_0006_t,129,58,82,341,159,0,0,0,187,0,0,0,0,0,116,0,0,0,1072,12.03,5.41,7.65,31.81,14.83,0,0,0,17.44,0,0,0,0,0,10.82,0,0,0
MET44_0001_t,341,0,351,0,501,0,0,579,0,430,326,743,0,0,0,0,338,0,3609,9.45,0,9.73,0,13.88,0,0,16.04,0,11.91,9.03,20.59,0,0,0,0,9.37,0
MET44_0000_t,276,0,314,0,536,0,0,389,0,679,397,739,0,0,0,0,295,0,3625,7.61,0,8.66,0,14.79,0,0,10.73,0,18.73,10.95,20.39,0,0,0,0,8.14,0
MET45_0000_t,235,0,0,0,581,0,0,0,67,0,840,0,0,0,0,501,0,364,2588,9.08,0,0,0,22.45,0,0,0,2.59,0,32.46,0,0,0,0,19.36,0,14.06
MK02_0000_t,824,0,675,927,4717,516,0,0,0,0,0,0,0,707,0,0,371,1026,9763,8.44,0,6.91,9.5,48.32,5.29,0,0,0,0,0,0,0,7.24,0,0,3.8,10.51
MK05_0004_t,0,0,0,0,261,226,0,266,0,979,214,0,0,0,141,0,0,0,2087,0,0,0,0,12.51,10.83,0,12.75,0,46.91,10.25,0,0,0,6.76,0,0,0
MK05_0005_t,0,0,0,0,161,203,0,212,0,495,118,0,0,0,79,0,0,85,1353,0,0,0,0,11.9,15,0,15.67,0,36.59,8.72,0,0,0,5.84,0,0,6.28
MK05_0002_t,355,0,0,0,0,141,0,325,0,303,0,0,0,0,274,0,0,161,1559,22.77,0,0,0,0,9.04,0,20.85,0,19.44,0,0,0,0,17.58,0,0,10.33
MK05_0006_t,0,0,0,0,374,345,0,0,0,667,603,0,0,0,108,0,0,85,2182,0,0,0,0,17.14,15.81,0,0,0,30.57,27.64,0,0,0,4.95,0,0,3.9
MK05_0003_t,0,0,0,0,279,225,0,311,0,839,195,0,0,0,196,0,0,0,2045,0,0,0,0,13.64,11,0,15.21,0,41.03,9.54,0,0,0,9.58,0,0,0
MK05_0001_t,0,0,0,0,246,257,0,394,0,544,483,0,0,0,189,0,0,0,2113,0,0,0,0,11.64,12.16,0,18.65,0,25.75,22.86,0,0,0,8.94,0,0,0
MK06_0009_t,0,58,0,1060,255,0,0,121,0,0,143,0,0,0,225,0,0,0,1862,0,3.11,0,56.93,13.69,0,0,6.5,0,0,7.68,0,0,0,12.08,0,0,0
MK06_0012_t,0,516,0,0,236,0,0,0,0,117,453,586,0,0,0,0,0,0,1908,0,27.04,0,0,12.37,0,0,0,0,6.13,23.74,30.71,0,0,0,0,0,0
MK07_0009_t,111,0,0,0,356,437,594,1273,0,1880,0,0,0,0,0,0,0,0,4651,2.39,0,0,0,7.65,9.4,12.77,27.37,0,40.42,0,0,0,0,0,0,0,0
MK07_0011_t,0,0,0,0,321,508,553,2656,0,0,0,0,0,0,0,285,0,54,4377,0,0,0,0,7.33,11.61,12.63,60.68,0,0,0,0,0,0,0,6.51,0,1.23
MK07_0012_t,0,0,0,0,260,461,292,1595,0,0,0,0,0,0,0,874,0,335,3817,0,0,0,0,6.81,12.08,7.65,41.79,0,0,0,0,0,0,0,22.9,0,8.78
MK07_0010_t,0,0,0,0,290,219,336,2728,0,0,281,0,0,0,0,193,0,0,4047,0,0,0,0,7.17,5.41,8.3,67.41,0,0,6.94,0,0,0,0,4.77,0,0
MK12_0003_t,2313,740,1689,1432,0,0,0,0,0,572,0,0,0,0,726,4445,0,0,11917,19.41,6.21,14.17,12.02,0,0,0,0,0,4.8,0,0,0,0,6.09,37.3,0,0
MK16_0000_t,272,82,0,180,653,0,0,0,0,0,205,0,0,0,0,167,61,138,1758,15.47,4.66,0,10.24,37.14,0,0,0,0,0,11.66,0,0,0,0,9.5,3.47,7.85
MK16_0001_t,207,0,0,123,423,0,0,0,0,0,253,0,0,0,0,140,0,268,1414,14.64,0,0,8.7,29.92,0,0,0,0,0,17.89,0,0,0,0,9.9,0,18.95
NMS01_0000_t,248,1102,274,0,352,0,0,0,0,0,212,0,0,0,0,0,770,0,2958,8.38,37.25,9.26,0,11.9,0,0,0,0,0,7.17,0,0,0,0,0,26.03,0
NMS01_0001_t,278,758,208,0,202,0,0,0,0,0,193,0,0,0,0,0,563,0,2202,12.62,34.42,9.45,0,9.17,0,0,0,0,0,8.76,0,0,0,0,0,25.57,0
NMS01_0002_t,0,1285,869,271,527,0,0,0,383,0,608,0,0,0,0,0,2053,0,5996,0,21.43,14.49,4.52,8.79,0,0,0,6.39,0,10.14,0,0,0,0,0,34.24,0
NMS04_0003_t,65998,0,621219,31614,336973,0,0,0,0,41420,0,0,0,0,0,0,0,65016,1162240,5.68,0,53.45,2.72,28.99,0,0,0,0,3.56,0,0,0,0,0,0,0,5.59
NMS05_0001_t,58215,0,625218,19228,314643,0,0,35194,0,0,0,0,0,0,0,86190,0,0,1138688,5.11,0,54.91,1.69,27.63,0,0,3.09,0,0,0,0,0,0,0,7.57,0,0
NMS06_0006_t,1204,0,0,471,1749,0,0,782,0,0,0,0,0,0,0,800,754,603,6363,18.92,0,0,7.4,27.49,0,0,12.29,0,0,0,0,0,0,0,12.57,11.85,9.48
PMAG02_0000_t,0,0,203,4216,0,0,0,0,0,0,207,0,0,0,2665,0,0,780,8071,0,0,2.52,52.24,0,0,0,0,0,0,2.56,0,0,0,33.02,0,0,9.66
PMAG03_0004_t,0,0,3077,0,1121,0,0,1650,0,5085,1982,0,0,0,0,0,0,0,12915,0,0,23.83,0,8.68,0,0,12.78,0,39.37,15.35,0,0,0,0,0,0,0
PMAG03_0006_t,0,0,1200,0,365,0,0,1676,0,763,1233,0,0,0,0,0,0,0,5237,0,0,22.91,0,6.97,0,0,32,0,14.57,23.54,0,0,0,0,0,0,0
PMAG03_0002_t,0,0,3648,0,664,0,0,1873,0,2351,1553,0,0,0,0,0,0,0,10089,0,0,36.16,0,6.58,0,0,18.56,0,23.3,15.39,0,0,0,0,0,0,0
